"","Zone.Code","All_People","England","Scotland","Wales","Northern_Ireland","Rep_Ireland","Other_EU","Elsewhere"
"20304","60QR001848",101,6,93,0,0,0,0,2
"20305","60QR001849",88,4,81,0,0,0,2,1
"20306","60QR001850",86,6,76,0,0,0,3,1
"20307","60QR001851",105,6,93,0,0,2,1,3
"20308","60QR001852",170,17,149,1,0,0,0,3
"20309","60QR001853",163,15,137,0,2,0,2,7
"20310","60QR001854",65,9,53,0,0,0,2,1
"20311","60QR001855",115,3,110,0,0,1,0,1
"20312","60QR001856",73,13,56,0,1,0,0,3
"20313","60QR001857",90,6,83,0,0,1,0,0
"20314","60QR001858",124,11,105,2,1,0,3,2
"20315","60QR001859",137,9,124,0,0,0,4,0
"20316","60QR001860",137,3,129,2,1,1,1,0
"20317","60QR001861",92,6,84,0,1,0,0,1
"20318","60QR001862",111,8,100,1,0,0,1,1
"20319","60QR001863",134,12,117,1,0,1,1,2
"20320","60QR001864",135,13,109,1,1,2,5,4
"20321","60QR001865",96,4,85,2,2,0,1,2
"20322","60QR001866",123,15,105,1,0,0,2,0
"20323","60QR001867",170,17,149,1,0,0,0,3
"20324","60QR001868",121,10,109,0,0,0,0,2
"20325","60QR001869",70,11,54,0,1,0,2,2
"20326","60QR001870",159,15,141,1,0,0,0,2
"20327","60QR001871",115,6,106,1,1,0,0,1
"20328","60QR001872",88,9,78,0,0,0,0,1
"20329","60QR001873",91,11,72,0,0,0,2,6
"20330","60QR001874",102,6,96,0,0,0,0,0
"20331","60QR001875",60,8,44,0,0,2,0,6
"20332","60QR001876",80,13,66,0,1,0,0,0
"20333","60QR001877",125,12,108,1,0,1,1,2
"20334","60QR001878",88,13,67,0,0,0,3,5
"20335","60QR001879",67,5,56,0,1,1,2,2
"20336","60QR001880",134,9,123,0,0,1,1,0
"20337","60QR001881",141,10,128,1,0,0,1,1
"20338","60QR001882",84,1,79,1,0,0,1,2
"20339","60QR001883",61,4,52,2,0,0,0,3
"20340","60QR001884",152,12,138,0,1,0,0,1
"20341","60QR001885",94,4,83,0,2,1,1,3
"20342","60QR001886",94,4,87,1,0,0,1,1
"20343","60QR001887",147,5,139,0,0,1,2,0
"20344","60QR001888",111,13,95,0,0,0,0,3
"20345","60QR001889",128,10,111,0,0,0,4,3
"20346","60QR001890",93,6,81,0,2,0,0,4
"20347","60QR001891",66,9,56,0,0,0,0,1
"20348","60QR001892",189,13,172,0,0,0,3,1
"20349","60QR001893",145,25,110,1,1,1,2,5
"20350","60QR001894",120,3,112,0,0,0,0,5
"20351","60QR001895",129,27,94,0,1,2,1,4
"20352","60QR001896",84,2,78,0,0,0,4,0
"20353","60QR001897",51,10,37,2,0,0,1,1
"20354","60QR001898",156,17,135,1,0,1,1,1
"20355","60QR001899",128,10,114,1,0,0,2,1
"20356","60QR001900",141,12,125,0,1,0,0,3
"20357","60QR001901",169,15,148,0,0,1,0,5
"20358","60QR001902",166,10,152,0,0,1,1,2
"20359","60QR001903",126,13,106,0,1,0,4,2
"20360","60QR001904",142,19,110,4,1,0,2,6
"20361","60QR001905",79,9,63,0,2,1,2,2
"20362","60QR001906",103,4,97,1,1,0,0,0
"20363","60QR001907",103,17,73,1,2,2,4,4
"20364","60QR001908",144,14,126,1,1,0,1,1
"20365","60QR001909",106,18,81,4,2,0,0,1
"20366","60QR001910",116,15,101,0,0,0,0,0
"20367","60QR001911",135,26,100,1,0,0,0,8
"20368","60QR001912",116,30,79,1,0,1,0,5
"20369","60QR001913",79,18,56,2,1,0,1,1
"20370","60QR001914",138,18,108,0,2,0,1,9
"20371","60QR001915",98,27,55,1,2,3,5,5
"20372","60QR001916",156,12,138,1,1,0,1,3
"20373","60QR001917",75,3,71,0,1,0,0,0
"20374","60QR001918",113,16,94,1,0,0,1,1
"20375","60QR001919",99,5,92,0,0,0,0,2
"20376","60QR001920",95,7,86,0,0,0,0,2
"20377","60QR001921",103,7,93,0,0,1,0,2
"20378","60QR001922",177,6,170,0,0,0,0,1
"20379","60QR001923",112,8,104,0,0,0,0,0
"20380","60QR001924",186,24,153,1,3,0,2,3
"20381","60QR001925",102,11,87,0,1,0,2,1
"20382","60QR001926",154,13,137,0,1,0,1,2
"20383","60QR001927",136,9,123,0,0,1,1,2
"20384","60QR001928",156,16,133,3,1,0,1,2
"20385","60QR001929",146,17,126,0,1,0,0,2
"20386","60QR001930",136,5,130,0,0,0,1,0
"20387","60QR001931",119,6,110,0,0,0,1,2
"20388","60QR001932",122,9,110,1,0,0,1,1
"20389","60QR001933",121,14,106,0,1,0,0,0
"20390","60QR001934",148,14,131,1,0,0,2,0
"20391","60QR001935",131,17,111,1,0,1,1,0
"20392","60QR001936",93,20,70,0,1,0,1,1
"20393","60QR001937",175,32,135,0,0,1,0,7
"20394","60QR001938",98,13,75,3,2,1,0,4
"20395","60QR001939",124,22,98,0,1,0,2,1
"20396","60QR001940",130,10,113,2,1,2,0,2
"20397","60QR001941",142,13,127,0,1,1,0,0
"20398","60QR001942",195,15,176,0,1,0,1,2
"20399","60QR001943",158,41,100,4,3,1,1,8
"20400","60QR001944",142,19,116,0,0,0,2,5
"20401","60QR001945",134,13,115,0,1,1,0,4
"20402","60QR001946",172,25,135,0,1,1,3,7
"20403","60QR001947",158,26,127,0,0,1,3,1
"20404","60QR001948",110,4,97,1,0,1,2,5
"20405","60QR001949",169,23,129,0,1,0,0,16
"20406","60QR001950",62,5,54,0,0,1,0,2
"20407","60QR001951",106,6,93,3,0,1,3,0
"20408","60QR001952",81,6,70,2,1,2,0,0
"20409","60QR001953",108,21,80,0,0,0,2,5
"20410","60QR001954",205,14,176,1,0,3,2,9
"20411","60QR001955",62,3,58,0,0,1,0,0
"20412","60QR001956",82,5,75,0,0,0,0,2
"20413","60QR001957",130,16,107,0,2,2,0,3
"20414","60QR001958",94,12,80,0,0,1,1,0
"20415","60QR001959",72,3,66,0,0,0,3,0
"20416","60QR001960",125,21,95,2,1,0,3,3
"20417","60QR001961",58,12,42,2,0,0,1,1
"20418","60QR001962",58,13,40,0,0,1,0,4
"20419","60QR001963",156,25,118,3,4,1,0,5
"20420","60QR001964",136,27,102,0,1,3,2,1
"20421","60QR001965",73,15,55,0,0,1,1,1
"20422","60QR001966",134,19,110,0,2,0,2,1
"20423","60QR001967",73,9,60,0,1,2,0,1
"20424","60QR001968",151,23,124,1,0,1,0,2
"20425","60QR001969",78,7,59,0,3,1,2,6
"20426","60QR001970",151,12,132,1,0,1,3,2
"20427","60QR001971",135,9,122,0,1,0,2,1
"20428","60QR001972",112,6,102,0,0,0,3,1
"20429","60QR001973",184,8,167,2,0,0,4,3
"20430","60QR001974",129,6,121,1,0,0,1,0
"20431","60QR001975",150,24,124,1,0,0,0,1
"20432","60QR001976",162,36,107,9,1,0,8,1
"20433","60QR001977",70,9,58,1,0,0,0,2
"20434","60QR001978",126,25,92,1,0,2,1,5
"20435","60QR001979",136,20,105,1,3,1,0,6
"20436","60QR001980",105,7,94,0,3,0,0,1
"20437","60QR001981",103,13,82,0,1,1,3,3
"20438","60QR001982",110,11,95,1,0,0,3,0
"20439","60QR001983",121,9,103,1,2,0,3,3
"20440","60QR001984",103,15,79,1,0,2,3,3
"20441","60QR001985",133,11,114,3,0,0,0,5
"20442","60QR001986",132,24,100,0,2,0,4,2
"20443","60QR001987",119,18,94,0,2,0,1,4
"20444","60QR001988",119,48,59,3,0,0,8,1
"20445","60QR001989",194,40,135,7,1,1,8,2
"20446","60QR001990",99,25,68,0,1,1,3,1
"20447","60QR001991",135,18,109,4,1,0,0,3
"20448","60QR001992",138,13,120,1,1,0,0,3
"20449","60QR001993",137,13,118,0,2,0,2,2
"20450","60QR001994",144,20,115,1,2,0,0,6
"20451","60QR001995",155,9,142,0,2,1,0,1
"20452","60QR001996",137,15,117,0,1,2,1,1
"20453","60QR001997",92,12,78,0,1,1,0,0
"20454","60QR001998",129,22,93,0,4,2,2,6
"20455","60QR001999",170,37,107,1,5,0,6,14
"20456","60QR002000",177,25,127,1,5,2,5,12
"20457","60QR002001",113,18,88,1,0,2,3,1
"20458","60QR002002",116,16,94,1,0,0,0,5
"20459","60QR002003",97,17,70,0,3,0,0,7
"20460","60QR002004",138,22,107,1,3,0,2,3
"20461","60QR002005",109,15,77,1,0,1,3,12
"20462","60QR002006",166,38,106,1,3,3,5,10
"20463","60QR002007",103,18,76,1,0,2,3,3
"20464","60QR002008",92,19,66,0,2,0,0,5
"20465","60QR002009",98,17,69,2,0,1,0,9
"20466","60QR002010",86,18,54,1,3,3,1,6
"20467","60QR002011",66,7,54,0,1,0,1,3
"20468","60QR002012",113,16,88,0,0,0,0,9
"20469","60QR002013",126,27,79,0,1,0,6,13
"20470","60QR002014",120,35,69,0,7,0,3,6
"20471","60QR002015",97,12,73,1,0,1,1,9
"20472","60QR002016",138,40,80,3,3,0,1,11
"20473","60QR002017",112,23,78,0,4,1,1,5
"20474","60QR002018",102,33,53,1,4,1,3,7
"20475","60QR002019",131,26,90,2,1,1,4,7
"20476","60QR002020",110,12,88,1,1,0,5,3
"20477","60QR002021",86,20,52,0,5,0,5,4
"20478","60QR002022",178,23,148,3,2,0,0,2
"20479","60QR002023",155,24,119,1,0,1,2,8
"20480","60QR002024",131,19,104,1,2,2,1,2
"20481","60QR002025",98,5,80,0,4,1,4,4
"20482","60QR002026",120,10,107,0,0,1,2,0
"20483","60QR002027",84,7,73,0,1,0,0,3
"20484","60QR002028",84,11,70,1,0,0,1,1
"20485","60QR002029",93,14,76,0,0,0,1,2
"20486","60QR002030",75,14,57,0,1,0,2,1
"20487","60QR002031",52,5,41,1,0,0,2,3
"20488","60QR002032",102,8,88,4,0,0,1,1
"20489","60QR002033",91,8,83,0,0,0,0,0
"20490","60QR002034",119,8,104,1,0,0,0,6
"20491","60QR002035",75,5,64,2,1,0,1,2
"20492","60QR002036",100,8,89,0,0,1,0,2
"20493","60QR002037",116,12,94,0,1,4,3,2
"20494","60QR002038",177,13,159,0,0,0,1,4
"20495","60QR002039",113,12,84,2,1,0,1,13
"20496","60QR002040",121,9,105,0,2,0,1,4
"20497","60QR002041",107,12,91,0,1,1,1,1
"20498","60QR002042",142,8,120,1,2,0,1,10
"20499","60QR002043",125,5,111,0,1,0,1,7
"20500","60QR002044",137,11,116,0,1,0,4,5
"20501","60QR002045",102,14,83,1,0,0,1,3
"20502","60QR002046",130,18,99,0,3,1,3,6
"20503","60QR002047",106,25,74,2,2,0,0,3
"20504","60QR002048",151,21,126,0,0,0,3,1
"20505","60QR002049",122,8,105,1,0,0,0,8
"20506","60QR002050",115,13,90,0,1,0,2,9
"20507","60QR002051",99,14,69,0,0,2,2,12
"20508","60QR002052",55,7,40,0,0,1,5,2
"20509","60QR002053",116,22,87,0,0,2,2,3
"20510","60QR002054",112,12,91,0,1,0,1,7
"20511","60QR002055",112,22,82,3,0,0,1,4
"20512","60QR002056",192,57,122,2,1,1,3,6
"20513","60QR002057",77,23,48,1,0,0,0,5
"20514","60QR002058",89,20,58,1,3,0,2,5
"20515","60QR002059",160,33,109,0,3,0,3,12
"20516","60QR002060",114,27,70,3,3,0,5,6
"20517","60QR002061",106,24,74,0,3,2,0,3
"20518","60QR002062",118,36,50,0,4,2,2,24
"20519","60QR002063",137,48,61,1,6,0,12,9
"20520","60QR002064",344,116,117,6,9,5,38,53
"20521","60QR002065",164,64,71,1,6,0,6,16
"20522","60QR002066",189,76,73,0,7,2,5,26
"20523","60QR002067",129,37,59,4,5,0,6,18
"20524","60QR002068",134,50,57,0,4,0,4,19
"20525","60QR002069",163,73,52,1,0,0,13,24
"20526","60QR002070",500,198,163,6,22,2,32,77
"20527","60QR002071",161,54,75,4,4,1,8,15
"20528","60QR002072",145,46,79,0,2,1,5,12
"20529","60QR002073",80,21,48,2,1,1,0,7
"20530","60QR002074",118,44,45,1,3,0,11,14
"20531","60QR002075",81,14,44,4,3,0,4,12
"20532","60QR002076",287,122,101,2,7,3,12,40
"20533","60QR002077",98,28,61,1,2,1,1,4
"20534","60QR002078",308,126,74,3,12,3,27,63
"20535","60QR002079",66,14,47,0,0,0,0,5
"20536","60QR002080",73,25,36,0,2,2,3,5
"20537","60QR002081",162,56,73,1,1,2,6,23
"20538","60QR002082",57,20,30,0,1,0,2,4
"20539","60QR002083",264,78,119,0,4,1,17,45
"20540","60QR002084",108,31,60,1,5,2,2,7
"20541","60QR002085",102,16,46,3,1,2,6,28
"20542","60QR002086",384,133,175,1,19,3,11,42
"20543","60QR002087",114,40,65,3,0,0,5,1
"20544","60QR002088",184,28,133,3,3,4,7,6
"20545","60QR002089",123,29,81,3,0,1,1,8
"20546","60QR002090",117,11,101,0,1,2,1,1
"20547","60QR002091",139,12,124,1,0,0,1,1
"20548","60QR002092",134,14,113,3,1,1,1,1
"20549","60QR002093",114,18,93,1,0,0,0,2
"20550","60QR002094",136,8,126,1,0,0,0,1
"20551","60QR002095",91,8,77,2,0,0,1,3
"20552","60QR002096",148,21,124,1,0,0,0,2
"20553","60QR002097",123,23,96,0,0,2,0,2
"20554","60QR002098",148,1,144,0,0,1,1,1
"20555","60QR002099",176,7,166,0,0,1,0,2
"20556","60QR002100",173,2,165,0,1,1,1,3
"20557","60QR002101",138,6,129,0,0,1,1,1
"20558","60QR002102",80,10,65,2,0,0,3,0
"20559","60QR002103",106,16,87,1,1,0,0,1
"20560","60QR002104",110,12,93,0,2,0,2,1
"20561","60QR002105",102,14,86,0,0,0,1,1
"20562","60QR002106",137,29,98,0,0,0,5,5
"20563","60QR002107",111,53,48,5,2,0,0,3
"20564","60QR002108",118,55,54,3,2,0,3,1
"20565","60QR002109",84,41,30,6,2,0,3,2
"20566","60QR002110",88,8,76,1,0,0,3,0
"20567","60QR002111",134,22,99,2,0,2,6,3
"20568","60QR002112",133,30,96,2,1,0,1,3
"20569","60QR002113",140,12,118,1,0,0,6,3
"20570","60QR002114",155,68,63,5,2,0,10,7
"20571","60QR002115",190,100,74,2,1,0,10,3
"20572","60QR002116",435,200,188,13,14,1,6,13
"20573","60QR002117",128,67,32,1,2,0,8,18
"20574","60QR002118",54,27,12,9,0,0,2,4
"20575","60QR002119",100,25,66,0,0,1,4,4
"20576","60QR002120",160,63,81,6,2,2,3,3
"20577","60QR002121",153,63,77,5,3,0,2,3
"20578","60QR002122",152,66,67,5,0,0,9,5
"20579","60QR002123",160,25,127,4,2,0,0,2
"20580","60QR002124",125,20,94,0,1,0,1,9
"20581","60QR002125",89,13,75,0,0,0,1,0
"20582","60QR002126",148,33,99,3,1,0,7,5
"20583","60QR002127",124,21,102,0,0,0,1,0
"20584","60QR002128",120,25,88,1,0,0,6,0
"20585","60QR002129",166,24,135,3,0,0,1,3
"20586","60QR002130",161,19,129,2,0,1,2,8
"20587","60QR002131",190,21,160,0,2,2,2,3
"20588","60QR002132",96,12,80,0,0,0,3,1
"20589","60QR002133",120,9,103,1,1,2,0,4
"20590","60QR002134",154,27,117,1,1,0,1,7
"20591","60QR002135",129,18,100,2,0,0,2,7
"20592","60QR002136",148,19,120,0,0,0,4,5
"20593","60QR002137",115,12,100,1,0,0,0,2
"20594","60QR002138",173,22,134,1,2,0,6,8
"20595","60QR002139",166,34,117,1,1,1,3,9
"20596","60QR002140",87,10,69,0,0,2,3,3
"20597","60QR002141",114,29,81,0,0,1,1,2
"20598","60QR002142",110,21,83,1,3,0,0,2
"20599","60QR002143",100,16,76,2,3,0,2,1
"20600","60QR002144",93,16,71,1,1,1,0,3
"20601","60QR002145",107,7,97,0,0,0,0,3
"20602","60QR002146",110,19,78,1,2,1,3,6
"20603","60QR002147",113,13,90,0,1,0,2,7
"20604","60QR002148",114,16,86,1,3,0,2,6
"20605","60QR002149",112,15,87,2,1,1,2,4
"20606","60QR002150",152,36,101,6,0,2,1,6
"20607","60QR002151",82,12,67,0,1,1,1,0
"20608","60QR002152",126,23,97,0,1,1,0,4
"20609","60QR002153",91,4,80,0,0,0,2,5
"20610","60QR002154",94,9,74,0,0,0,3,8
"20611","60QR002155",139,26,107,0,1,0,0,5
"20612","60QR002156",87,5,77,0,2,0,1,2
"20613","60QR002157",144,17,119,4,0,0,2,2
"20614","60QR002158",93,2,85,0,2,0,0,4
"20615","60QR002159",95,6,87,0,0,0,1,1
"20616","60QR002160",89,6,82,0,0,1,0,0
"20617","60QR002161",64,2,60,1,0,0,0,1
"20618","60QR002162",133,13,117,0,0,0,1,2
"20619","60QR002163",168,24,141,0,0,0,0,3
"20620","60QR002164",83,13,68,1,1,0,0,0
"20621","60QR002165",95,2,87,0,0,0,0,6
"20622","60QR002166",139,25,102,1,1,1,3,6
"20623","60QR002167",130,21,103,0,1,0,0,5
"20624","60QR002168",118,11,102,0,1,1,1,2
"20625","60QR002169",119,18,96,2,0,0,1,2
"20626","60QR002170",94,7,85,0,0,0,1,1
"20627","60QR002171",97,9,82,1,0,0,0,5
"20628","60QR002172",104,6,90,0,0,2,2,4
"20629","60QR002173",129,7,119,1,0,0,0,2
"20630","60QR002174",100,10,86,0,1,1,1,1
"20631","60QR002175",77,7,64,1,2,1,0,2
"20632","60QR002176",186,9,171,0,0,0,2,4
"20633","60QR002177",176,10,158,0,1,0,3,4
"20634","60QR002178",62,6,56,0,0,0,0,0
"20635","60QR002179",97,12,72,0,3,0,0,10
"20636","60QR002180",91,8,79,1,2,0,0,1
"20637","60QR002181",109,11,97,0,0,0,0,1
"20638","60QR002182",99,8,84,0,0,0,1,6
"20639","60QR002183",103,16,84,0,0,1,0,2
"20640","60QR002184",107,5,98,2,0,0,1,1
"20641","60QR002185",69,8,61,0,0,0,0,0
"20642","60QR002186",91,6,83,0,0,0,0,2
"20643","60QR002187",94,8,85,0,0,0,0,1
"20644","60QR002188",124,4,119,0,0,0,0,1
"20645","60QR002189",122,7,113,0,1,0,1,0
"20646","60QR002190",95,8,83,1,0,0,1,2
"20647","60QR002191",75,7,67,0,0,0,0,1
"20648","60QR002192",50,1,48,0,0,0,0,1
"20649","60QR002193",65,3,60,0,2,0,0,0
"20650","60QR002194",82,6,73,0,0,0,2,1
"20651","60QR002195",113,10,97,3,0,0,1,2
"20652","60QR002196",103,10,92,0,0,0,0,1
"20653","60QR002197",67,8,59,0,0,0,0,0
"20654","60QR002198",92,12,75,0,1,0,4,0
"20655","60QR002199",144,5,138,0,0,0,1,0
"20656","60QR002200",107,17,86,0,0,0,2,2
"20657","60QR002201",86,16,66,1,0,0,0,3
"20658","60QR002202",64,7,56,1,0,0,0,0
"20659","60QR002203",112,7,104,0,0,0,0,1
"20660","60QR002204",82,2,79,0,1,0,0,0
"20661","60QR002205",63,0,63,0,0,0,0,0
"20662","60QR002206",73,1,72,0,0,0,0,0
"20663","60QR002207",89,4,84,1,0,0,0,0
"20664","60QR002208",116,2,110,0,0,0,2,2
"20665","60QR002209",110,2,108,0,0,0,0,0
"20666","60QR002210",94,8,85,0,0,1,0,0
"20667","60QR002211",59,3,55,0,0,1,0,0
"20668","60QR002212",143,11,131,0,0,1,0,0
"20669","60QR002213",57,3,54,0,0,0,0,0
"20670","60QR002214",107,20,80,0,0,0,0,7
"20671","60QR002215",75,3,71,0,0,0,0,1
"20672","60QR002216",56,4,49,1,0,0,0,2
"20673","60QR002217",120,10,103,1,1,1,0,4
"20674","60QR002218",110,9,99,0,1,1,0,0
"20675","60QR002219",148,5,140,1,0,0,1,1
"20676","60QR002220",89,7,69,0,1,0,2,10
"20677","60QR002221",96,7,87,0,1,0,0,1
"20678","60QR002222",50,1,49,0,0,0,0,0
"20679","60QR002223",139,7,130,0,0,1,1,0
"20680","60QR002224",111,2,109,0,0,0,0,0
"20681","60QR002225",78,5,73,0,0,0,0,0
"20682","60QR002226",174,13,157,0,1,0,1,2
"20683","60QR002227",63,1,55,0,0,1,0,6
"20684","60QR002228",122,9,109,1,2,0,0,1
"20685","60QR002229",163,18,139,0,2,0,3,1
"20686","60QR002230",81,6,69,0,2,0,0,4
"20687","60QR002231",104,6,97,0,0,0,0,1
"20688","60QR002232",94,2,90,0,1,0,0,1
"20689","60QR002233",110,8,101,0,0,0,0,1
"20690","60QR002234",106,4,100,0,0,0,0,2
"20691","60QR002235",142,12,122,0,1,1,2,4
"20692","60QR002236",177,10,164,0,1,0,1,1
"20693","60QR002237",117,11,102,0,0,1,0,3
"20694","60QR002238",150,17,126,2,0,1,0,4
"20695","60QR002239",91,13,74,2,0,0,1,1
"20696","60QR002240",148,20,122,2,1,1,0,2
"20697","60QR002241",127,4,119,1,1,0,0,2
"20698","60QR002242",141,11,125,0,0,0,2,3
"20699","60QR002243",79,21,57,1,0,0,0,0
"20700","60QR002244",113,19,93,0,1,0,0,0
"20701","60QR002245",98,10,87,0,0,0,0,1
"20702","60QR002246",50,1,48,0,0,0,1,0
"20703","60QR002247",84,5,77,0,0,0,0,2
"20704","60QR002248",53,1,51,1,0,0,0,0
"20705","60QR002249",158,8,149,0,0,0,0,1
"20706","60QR002250",111,5,104,0,0,0,2,0
"20707","60QR002251",60,3,54,0,0,0,0,3
"20708","60QR002252",88,2,82,0,0,0,0,4
"20709","60QR002253",96,2,91,1,0,0,2,0
"20710","60QR002254",71,3,68,0,0,0,0,0
"20711","60QR002255",154,7,141,0,1,0,2,3
"20712","60QR002256",98,4,91,1,0,0,1,1
"20713","60QR002257",92,0,92,0,0,0,0,0
"20714","60QR002258",86,2,82,0,0,1,0,1
"20715","60QR002259",68,9,59,0,0,0,0,0
"20716","60QR002260",56,4,50,0,0,0,1,1
"20717","60QR002261",76,9,66,0,0,0,0,1
"20718","60QR002262",71,4,63,0,1,1,1,1
"20719","60QR002263",85,2,82,0,0,0,0,1
"20720","60QR002264",103,4,99,0,0,0,0,0
"20721","60QR002265",66,4,61,0,0,0,0,1
"20722","60QR002266",66,2,64,0,0,0,0,0
"20723","60QR002267",160,11,147,0,1,0,0,1
"20724","60QR002268",96,2,89,0,1,2,2,0
"20725","60QR002269",69,2,65,0,2,0,0,0
"20726","60QR002270",92,7,84,0,0,0,0,1
"20727","60QR002271",115,4,111,0,0,0,0,0
"20728","60QR002272",84,3,79,1,0,0,0,1
"20729","60QR002273",61,7,49,0,0,0,3,2
"20730","60QR002274",71,9,60,0,0,0,2,0
"20731","60QR002275",140,2,133,1,3,0,0,1
"20732","60QR002276",73,2,69,1,1,0,0,0
"20733","60QR002277",70,6,63,1,0,0,0,0
"20734","60QR002278",118,12,103,0,1,0,0,2
"20735","60QR002279",118,7,109,0,0,0,0,2
"20736","60QR002280",117,4,112,1,0,0,0,0
"20737","60QR002281",69,6,62,0,0,1,0,0
"20738","60QR002282",132,7,120,0,0,0,2,3
"20739","60QR002283",81,8,71,0,0,0,0,2
"20740","60QR002284",100,5,90,1,2,1,0,1
"20741","60QR002285",75,2,72,0,0,0,1,0
"20742","60QR002286",73,4,68,0,0,0,0,1
"20743","60QR002287",113,5,108,0,0,0,0,0
"20744","60QR002288",77,1,76,0,0,0,0,0
"20745","60QR002289",90,9,74,4,1,0,1,1
"20746","60QR002290",179,14,148,0,3,0,0,14
"20747","60QR002291",81,4,76,0,0,0,0,1
"20748","60QR002292",184,10,161,1,0,0,4,8
"20749","60QR002293",79,10,66,0,0,0,0,3
"20750","60QR002294",118,5,109,0,0,0,1,3
"20751","60QR002295",185,10,165,1,0,2,5,2
"20752","60QR002296",79,5,73,0,0,0,0,1
"20753","60QR002297",54,3,48,1,0,0,0,2
"20754","60QR002298",103,7,94,0,0,0,1,1
"20755","60QR002299",72,3,68,0,0,0,0,1
"20756","60QR002300",172,17,145,1,4,0,0,5
"20757","60QR002301",111,10,91,1,0,0,4,5
"20758","60QR002302",94,17,76,0,0,0,0,1
"20759","60QR002303",117,12,104,0,0,0,1,0
"20760","60QR002304",117,1,111,2,1,0,0,2
"20761","60QR002305",102,6,95,0,0,0,0,1
"20762","60QR002306",103,8,83,0,2,0,0,10
"20763","60QR002307",81,4,76,0,1,0,0,0
"20764","60QR002308",94,4,88,0,0,0,1,1
"20765","60QR002309",140,13,119,0,0,0,0,8
"20766","60QR002310",87,11,71,0,0,0,1,4
"20767","60QR002311",55,4,48,0,0,0,0,3
"20768","60QR002312",93,3,84,2,0,1,0,3
"20769","60QR002313",129,6,121,0,0,0,2,0
"20770","60QR002314",53,4,49,0,0,0,0,0
"20771","60QR002315",145,14,127,1,0,0,1,2
"20772","60QR002316",154,10,140,0,1,0,1,2
"20773","60QR002317",63,8,54,0,0,0,0,1
"20774","60QR002318",57,7,50,0,0,0,0,0
"20775","60QR002319",56,8,46,0,1,0,1,0
"20776","60QR002320",86,5,78,0,2,0,0,1
"20777","60QR002321",119,6,105,2,1,1,2,2
"20778","60QR002322",57,10,45,0,0,0,0,2
"20779","60QR002323",123,7,113,2,0,0,0,1
"20780","60QR002324",99,18,75,3,1,0,1,1
"20781","60QR002325",103,25,69,2,1,0,1,5
"20782","60QR002326",79,8,70,0,0,0,0,1
"20783","60QR002327",143,24,111,0,0,0,1,7
"20784","60QR002328",56,15,39,0,0,0,0,2
"20785","60QR002329",92,6,82,0,0,0,0,4
"20786","60QR002330",167,24,137,0,2,0,0,4
"20787","60QR002331",108,6,100,0,0,0,1,1
"20788","60QR002332",76,10,63,0,0,0,0,3
"20789","60QR002333",71,5,63,0,0,0,2,1
"20790","60QR002334",189,35,147,0,2,1,0,4
"20791","60QR002335",64,4,60,0,0,0,0,0
"20792","60QR002336",73,15,57,0,0,0,1,0
"20793","60QR002337",89,7,82,0,0,0,0,0
"20794","60QR002338",87,1,83,1,0,0,0,2
"20795","60QR002339",125,7,110,1,0,0,1,6
"20796","60QR002340",138,10,125,0,0,1,1,1
"20797","60QR002341",66,10,51,0,1,0,0,4
"20798","60QR002342",125,27,88,0,1,0,2,7
"20799","60QR002343",85,10,70,0,0,1,2,2
"20800","60QR002344",144,28,111,1,1,1,2,0
"20801","60QR002345",104,10,85,1,2,0,2,4
"20802","60QR002346",101,9,88,1,1,0,1,1
"20803","60QR002347",81,6,68,3,0,0,2,2
"20804","60QR002348",82,13,67,1,0,0,0,1
"20805","60QR002349",100,9,89,1,0,0,0,1
"20806","60QR002350",129,26,98,2,0,0,0,3
"20807","60QR002351",197,35,149,5,0,0,3,5
"20808","60QR002352",562,195,201,9,8,3,46,100
"20809","60QR002353",88,7,79,1,0,0,0,1
"20810","60QR002354",67,2,63,1,0,0,0,1
"20811","60QR002355",51,9,41,0,0,1,0,0
"20812","60QR002356",92,8,82,1,0,1,0,0
"20813","60QR002357",183,75,82,12,1,0,9,4
"20814","60QR002358",65,8,55,1,1,0,0,0
"20815","60QR002359",171,24,145,0,0,0,1,1
"20816","60QR002360",129,22,97,0,3,1,0,6
"20817","60QR002361",60,10,50,0,0,0,0,0
"20818","60QR002362",105,18,81,0,1,0,1,4
"20819","60QR002363",110,13,85,0,3,1,0,8
"20820","60QR002364",64,9,54,0,0,1,0,0
"20821","60QR002365",53,13,37,0,0,0,1,2
"20822","60QR002366",83,9,69,0,1,1,0,3
"20823","60QR002367",57,5,50,0,0,0,0,2
"20824","60QR002368",73,13,57,0,0,0,2,1
"20825","60QR002369",128,12,108,0,1,0,1,6
"20826","60QR002370",180,10,167,2,0,0,0,1
"20827","60QR002371",91,3,77,0,0,2,2,7
"20828","60QR002372",71,6,62,0,1,0,0,2
"20829","60QR002373",59,13,42,0,0,0,1,3
"20830","60QR002374",57,7,49,0,0,0,1,0
"20831","60QR002375",87,21,59,4,0,0,1,2
"20832","60QR002376",100,10,88,0,0,0,0,2
"20833","60QR002377",53,2,48,0,1,0,0,2
"20834","60QR002378",125,16,106,0,0,1,0,2
"20835","60QR002379",52,1,50,1,0,0,0,0
"20836","60QR002380",343,25,303,1,1,1,2,10
"20837","60QR002381",190,24,159,1,2,0,3,1
"20838","60QR002382",111,17,81,3,1,0,7,2
"20839","60QR002383",154,19,127,0,0,1,3,4
